Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
144.122.71.200-144.122.71.18-41544-30006-6,144.122.71.200,41544,144.122.71.18,30006,6,2022-06-13 20:42:30.272143,1339,6,0,351.0,0.0,351.0,0.0,58.5,143.2951499528159,0,0,0,0,262135.9223300971,4480.955937266617,267.8,316.1276640852553,781.0,12.0,1339.0,267.8,316.1276640852553,781.0,12.0,0,0,0,0,0,1,0,0,0,0,0,200,0,4480.955937266617,0.0,0.0,351.0,58.5,143.2951499528159,20533.5,1,1,0,1,5,0,0,0,0.0,58.5,58.5,0.0,0,0,0,0,0,0,1,58,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,1339,NeedManualLabel
144.122.71.200-144.122.171.91-53-60806-17,144.122.71.200,53,144.122.171.91,60806,17,2022-06-13 20:42:11.384901,0,1,0,108.0,0.0,108.0,108.0,108.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,108.0,108.0,108.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,108.0,108.0,0.0,0,0,0,0,0,0,1,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-144.122.71.18-41542-30006-6,144.122.71.200,41542,144.122.71.18,30006,6,2022-06-13 20:42:30.244279,25664,5,0,532.0,0.0,532.0,0.0,106.4,237.91763280597763,0,0,0,0,20729.426433915214,194.82543640897757,6416.0,12381.433438822824,24987.0,116.0,25664.0,6416.0,12381.433438822824,24987.0,116.0,0,0,0,0,0,1,0,0,0,0,0,168,0,194.82543640897757,0.0,0.0,532.0,106.4,237.91763280597763,56604.80000000001,1,1,0,1,4,0,0,0,0.0,106.4,106.4,0.0,0,0,0,0,0,0,1,106,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,25664,NeedManualLabel
144.122.71.200-144.122.171.91-59983-53-17,144.122.71.200,59983,144.122.171.91,53,17,2022-06-13 20:42:33.004186,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
144.122.71.200-172.66.43.44-42300-443-6,144.122.71.200,42300,172.66.43.44,443,6,2022-06-13 20:42:17.546945,135255,14,0,557.0,0.0,289.0,0.0,39.785714285714285,79.12130761483482,0,0,0,0,4118.147203430558,103.50818823703376,10404.230769230768,12338.893839899412,37654.0,32.0,135255.0,10404.230769230768,12338.893839899412,37654.0,32.0,0,0,0,0,0,5,0,0,0,0,0,300,0,103.50818823703376,0.0,0.0,289.0,39.785714285714285,79.12130761483482,6260.181318681319,1,1,0,5,13,0,0,0,0.0,39.785714285714285,39.785714285714285,0.0,557,5,9501,0,0,0,1,39,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,135255,NeedManualLabel
144.122.71.200-172.66.43.44-42314-443-6,144.122.71.200,42314,172.66.43.44,443,6,2022-06-13 20:42:33.004387,132362,15,0,557.0,0.0,289.0,0.0,37.13333333333333,76.93212840518831,0,0,0,0,4208.156419516175,113.32557682718604,9454.42857142857,15967.621867701217,60338.0,28.0,132362.0,9454.42857142857,15967.621867701217,60338.0,28.0,0,0,0,0,0,5,0,0,0,0,0,320,0,113.32557682718604,0.0,0.0,289.0,37.13333333333333,76.93212840518831,5918.552380952381,1,1,0,5,14,0,0,0,0.0,37.13333333333333,37.13333333333333,0.0,557,5,13707,0,0,0,1,37,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,132362,NeedManualLabel
144.122.71.200-144.122.71.18-41548-30006-6,144.122.71.200,41548,144.122.71.18,30006,6,2022-06-13 20:42:33.076011,39018,5,0,1027.0,0.0,1027.0,0.0,205.4,459.28836257845677,0,0,0,0,26321.185094059154,128.14598390486444,9754.5,18168.270592803634,36992.0,245.0,39018.0,9754.5,18168.270592803634,36992.0,245.0,0,0,0,0,0,1,0,0,0,0,0,168,0,128.14598390486444,0.0,0.0,1027.0,205.4,459.28836257845677,210945.8,1,1,0,1,4,0,0,0,0.0,205.4,205.4,0.0,0,0,0,0,0,0,1,205,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,39018,NeedManualLabel
144.122.71.200-172.66.43.44-42304-443-6,144.122.71.200,42304,172.66.43.44,443,6,2022-06-13 20:42:22.252769,88432,14,0,557.0,0.0,289.0,0.0,39.785714285714285,79.12130761483482,0,0,0,0,6298.624932151258,158.31373258548942,6802.461538461538,7339.3000303773815,21872.0,8.0,88432.0,6802.461538461538,7339.3000303773815,21872.0,8.0,0,0,0,0,0,5,0,0,0,0,0,300,0,158.31373258548942,0.0,0.0,289.0,39.785714285714285,79.12130761483482,6260.181318681319,1,1,0,5,13,0,0,0,0.0,39.785714285714285,39.785714285714285,0.0,557,5,12503,0,0,0,1,39,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,88432,NeedManualLabel
144.122.71.200-172.66.43.44-42290-443-6,144.122.71.200,42290,172.66.43.44,443,6,2022-06-13 20:42:11.384029,118699,13,0,557.0,0.0,289.0,0.0,42.84615384615385,81.48501513964204,0,0,0,0,4692.541638935459,109.52072047784733,9891.583333333334,13014.348881546326,44999.0,6.0,118699.0,9891.583333333334,13014.348881546326,44999.0,6.0,0,0,0,0,0,5,0,0,0,0,0,280,0,109.52072047784733,0.0,0.0,289.0,42.84615384615385,81.48501513964204,6639.807692307692,1,1,0,5,12,0,0,0,0.0,42.84615384615385,42.84615384615385,0.0,557,5,11809,0,0,0,1,42,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,118699,NeedManualLabel
144.122.71.200-144.122.171.91-49671-53-17,144.122.71.200,49671,144.122.171.91,53,17,2022-06-13 20:42:22.252600,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
